GroupID,GroupName,ModelId,ModelName
4056,MoveInSync,1206,Car_Tata_Xpress -T_Electra_2022_EV_AT
7293,Tamarind_Global,1323,Car_Maruti_Ertiga_Default_2022_P_MT
3812,AltNxt_Energy,1209,BMS_AltNxt_AltNxt_60V_2022_EV_AT
3620,blrtrafficpolice,936,Car_Mahindra_Bolero_Default_2019_D_MT
2520,Greendrive,1481,Car_BYD E6_BYD E6_Default_2023_EV_AMT
2595,la5.ic,1180,Car_Hyundai_Alcazar_Default_2022_D_AT
2595,la5.ic,1025,Car_Honda_Amaze_Default_2020_P_AT
4202,EmoEnergy,2046,eBike_XeroEV_Mink_Emo_2KwH_2025_EV_AT
4531,EV91_Riderz,1515,eBike_BGauss_C12_i Max_2024_EV_AT
2595,la5.ic,1502,eBike_kineticgreen_E luna_Default_2022_EV_AT
2595,la5.ic,1357,Car_Volkswagen_Vento_Default_2020_P_MT
2818,MBSI_PVT_LTD,478,Bike_Honda_Activa_Default_2019_P_CVT
2818,MBSI_PVT_LTD,514,Bike_TVS_Apache_RR310_2018_P_MT
5196,Redon_Lithium,1995,BMS_Redon_51.2V105 AH_JBD500_2025_EV_AT
9491,Digi_voltt,1873,BMS_YukiElectrical_51.2V 105Ah _JBD 500_2025_EV_AT
3902,EVM_secondarydevice,1361,Car_Hyundai_Creta_Default_2021_D_AT
3902,EVM_secondarydevice,1362,Car_Nissan_Magnite_Default_2020_P_AT
3623,Greenifit,1182,eBike_BGauss_D15i_Default_2022_EV_AT
2595,la5.ic,609,Car_Maruti_Celerio_Default_2019_P_AT
2595,la5.ic,1439,eBike_HCD india_NPS Cargo_Default_2023_EV_AT
2595,la5.ic,1951,eRickshaw_Atul_Energie Swap_Default_2025_EV_AT
2595,la5.ic,1649,eBike_Quantum_Bziness_EV_2024_EV_AT
3516,LA5.IC.HARDWARE,1167,Bike_Suzuki_Avenis_Default_2022_P_AT
3868,Metafin,1295,VFD_Crompton Greaves_VSR48-024 20CEB_Default_2022_EV_AT
2453,EVMGroup,1172,Bike_Honda_CB 300_Default_2022_P_AT
3653,Noori_Travels,1207,Car_Kia_Carnival_Default_2022_D_MT
1843,ORIX.IC,2027,Car_Maruti_Dzire_Default_2025_P_AT
4546,Stride,1604,BMS_Neuron_51.2V 30Ah_LPF_2024_EV_AT
4410,EOLTest_Pass_2024,1212,eRickshaw_Reep_Keto_Default_2022_EV_AT
1717,IndusGo,2064,Car_Maruti_Swift_Default_2024_P_AT
3758,Likraft,1441,BMS_Likraft_52V_JBD_2023_EV_AT
28480,ORIX_CORPORATION_LIMITED,1324,Car_Maruti_Swift_Default_2022_P_MT
3157,Perpetuity_Capital,579,Car_Honda_City_Default_2019_P_AT
3902,EVM_secondarydevice,1369,Car_Volkswagen_Vento_HIGHLNE_2020_P_AT
3623,Greenifit,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
2595,la5.ic,1333,Bike_TVS_Apache_RTR160_2023_P_AT
7293,Tamarind_Global,1530,Car_Maruti_Dzire_Default_2022_P_MT
1717,IndusGo,1324,Car_Maruti_Swift_Default_2022_P_MT
2595,la5.ic,1777,BMS_Battrixx_12V_45ah_B-BS_2024_EV_AT
2595,la5.ic,1647,eBike_Motovolt_Motovolt M7_Default_2024_EV_AT
2595,la5.ic,1168,Car_Tata_Winger_Default_2018_D_MT
3060,BikeBazaar,1137,eBike_HEROelectric_NYX e5_HX_2022_EV_AT
2520,Greendrive,252,eBike_HEROelectric_NYX e5_Default_2018_EV_AT
3623,Greenifit,252,eBike_HEROelectric_NYX e5_Default_2018_EV_AT
2595,la5.ic,161,Car_Volkswagen_Ameo_Default_2017_D_MT
2818,MBSI_PVT_LTD,448,Bike_Royal Enfield_Interceptor 650_Default_2018_P_MT
4026,PASFREIGHT,1265,Truck_Eicher_Pro 2110_Pro_2023_D_MT
28362,Unique_Energos,2080,BMS_Unique Energos_51.2V105AH_Superpower BMS_2025_EV_AT
314,AshokLeyland,9,Truck_Ashok Leyland_Truck_Default_2017_D_MT
2818,MBSI_PVT_LTD,1309,Bike_Bajaj_Avenger Cruise 220_Default_2023_P_MT
2770,MUPL,1521,eRickshaw_Omega_Seiki rage+_Default_2023_EV_AT
165,RoyalBrothers,1553,Bike_Bajaj_Avenger Cruise 220_Default_2024_P_MT
7533,ZOMATO,1881,eBike_BGauss_RUV_350_2025_EV_AT
4000,demo.praj,1479,Power Train_Kalyani_Version 1_Default_2022_EV_AT
2365,DeviceManagement,1152,BMS_Stefen_48V_Default_2022_EV_AT
2495,DMT,1454,BMS_Stefen_48V_Superpower_Default_2023_EV_AT
2453,EVMGroup,1375,Bike_Honda_Activa_Default_2023_P_AT
3120,Inverted_energy,1378,BMS_Inverted_48V_Inverted_JBD_2023_EV_AT
2595,la5.ic,754,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT
3015,MBSI_LA5,1107,Bike_Yamaha_Aerox 155_Default_2021_P_MT
4546,Stride,1444,Tata ace_Tata_Tata Ace_EV_2023_EV_AT
4428,IntelliOne,686,BMS_Livguard_48V_V1_2020_EV_AT
1843,ORIX.IC,1324,Car_Maruti_Swift_Default_2022_P_MT
2950,Turtle_Mobility,252,eBike_HEROelectric_NYX e5_Default_2018_EV_AT
3620,blrtrafficpolice,1325,Car_Maruti_Ertiga_Default_2023_P_MT
5293,BS_Devices_Simsterminated,1149,BMS_Inverted_48V_V1_2022_EV_AT
3902,EVM_secondarydevice,1405,Car_Skoda_KUSHAQ_Default_2022_P_AT
3902,EVM_secondarydevice,620,Car_Toyota_Innova crysta_Default_2019_D_MT
1717,IndusGo,2085,Car_Maruti_Brezza_Default_2020_P_AT
2595,la5.ic,1672,BMS_Sygnus Electrik_Webber 500K_51.2V/100Ah Li-ion_2024_EV_AT
2595,la5.ic,472,eRickshaw_Kinetic_Safar_Default_2018_EV_AT
3516,LA5.IC.HARDWARE,19,Bike_Bajaj_Pulsar 150_Default_2017_P_MT
1822,Amplus,1789,eRickshaw_Omega_Seiki rage+_Default_2024_EV_AT
4428,IntelliOne,1498,VFD_INVT_GD200A_Default_2023_EV_AT
2595,la5.ic,1386,Bike_BMW_G310GS_Default_2016_P_MT
3653,Noori_Travels,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
2541,Upgrid_Mobility,1518,BMS_Trontek_51V105Ah_Trontek BMS - REV1.1 - 500K_2024_EV_AT
2453,EVMGroup,1333,Bike_TVS_Apache_RTR160_2023_P_AT
2595,la5.ic,158,Bike_TVS_Scooty pep_Default_2017_P_MT
8167,Niranjan_Billing,1071,eRickshaw_Altigreen_NEEV HD_EV_2021_EV_AT
2113,Greaves_L3_BAPL_erickshaw,1722,eRickshaw_Bestway Agencies Pvt Ltd_ELE EX JUMBO_E-CART_2024_EV_AT
4428,IntelliOne,1720,VFD_INVT_GD200A_Tractor_2024_EV_AT
2595,la5.ic,1345,Car_Volkswagen_Vento_Default_2020_P_AT
2818,MBSI_PVT_LTD,291,Bike_Hero_Maestro Edge_Default_2018_P_MT
8167,Niranjan_Billing,974,Auto_Bajaj_Maxima_Default_2020_D_MT
2595,la5.ic,2030,BMS_Trontek_51.2v45ah_BS-TK_2025_EV_AT
2818,MBSI_PVT_LTD,252,eBike_HEROelectric_NYX e5_Default_2018_EV_AT
5792,Sundaram_Finance_Demo,1108,Car_Volkswagen_Tiguan_Default_2021_P_MT
2595,la5.ic,1363,Car_Volkswagen_Vento_Default_2018_D_AT
2595,la5.ic,970,Car_Maruti_Nexa XL6_Alpha_2021_P_AT
4315,DriveO,1513,E-Cargo_Zen_ZEN MICROPOD_Default_2024_EV_AT
3516,LA5.IC.HARDWARE,778,Car_Honda_Amaze_1.2sx_2015_P_MT
6170,Quick_Ride,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
2541,Upgrid_Mobility,1382,BMS_Inverted_51.6V_Inverted_Daly_2023_EV_AT
2818,MBSI_PVT_LTD,1256,Bike_KTM_Duke 250_Default_2022_P_MT
4056,MoveInSync,1563,Car_Tata_Xpres-T_Ziptron_2024_EV_AT
3326,Trontek,1814,BMS_Trontek_61V105Ah_Trontek_REV 1.3 DEV062_2024_EV_AT
2461,ICProduction,1495,BMS_Livguard_BMS_WK_16S_LFP_48V_60A_V4_2023_EV_AT
3653,Noori_Travels,793,Car_Toyota_Etios_Default_2019_D_MT
4209,Refex_Green_Mobility,1113,Car_Tata_Xpress -T_Default_2021_EV_AT
2453,EVMGroup,536,Bike_BMW_G310R_Default_2018_P_MT
3902,EVM_secondarydevice,884,Car_Hyundai_Grand i10_Default_2020_P_MT
3902,EVM_secondarydevice,1421,Car_Skoda_Rapid_Default_2021_P_MT
2818,MBSI_PVT_LTD,15,Bike_Bajaj_Avenger Cruise 220_Default_2017_P_MT
1822,Amplus,1383,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT
2373,AWLAgriBusinessLimited,197,Car_Mahindra_Xylo_Default_2017_D_MT
3093,Greaves_3W_MLR_Auto,1818,eRickshaw_MLR Auto_Eltra_City_SEG+Inverted_2024_EV_AT
295,HWY Rider,448,Bike_Royal Enfield_Interceptor 650_Default_2018_P_MT
3120,Inverted_energy,1757,BMS_Inverted_51v100AH_Dally_2023_EV_AT
7213,JFL_Dominos,541,eBike_Ampere_Zeal_Default_2019_EV_AT
3516,LA5.IC.HARDWARE,1295,VFD_Crompton Greaves_VSR48-024 20CEB_Default_2022_EV_AT
3902,EVM_secondarydevice,1567,Car_Kia_Carens G_1.5_2024_P_MT
2023,Greenfuel,539,BMS_Greenfuel_48V_V1_2019_EV_AT
295,HWY Rider,1374,Bike_Honda_Dio_Default_2023_P_AT
2595,la5.ic,1265,Truck_Eicher_Pro 2110_Pro_2023_D_MT
2595,la5.ic,1553,Bike_Bajaj_Avenger Cruise 220_Default_2024_P_MT
187,ONN Bikes,2058,E-Cycle_ONN POD_V1_EV_2022_EV_AT
28480,ORIX_CORPORATION_LIMITED,1864,Car_Toyota_Innova Crysta_Default_2024_D_MT
8013,Dominos_Test,1843,eBike_Ampere_Magnus_Neo _2025_EV_AT
3516,LA5.IC.HARDWARE,1217,BMS_Maxwell_BMS_60V_2022_EV_AT
2770,MUPL,1383,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2023_EV_AT
8906,RNH_Trading,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
3902,EVM_secondarydevice,1732,Car_Tata_Nexon_Default_2024_P_MT
3950,okaya,1193,eBike_OKaya_Faast F4_Default_2022_EV_AT
8013,Dominos_Test,1596,eBike_Ampere_Magnus_MT 80_2024_EV_AT
4171,Ecomile_tech,1389,BMS_Ecomile_52V-14C,4T_Default_2023_EV_AT
1717,IndusGo,930,Car_Maruti_Swift_Default_2019_P_MT
2266,IndusGo_Bikes,850,Bike_Honda_Activa_6G_2020_P_MT
2333,Kineticgreen,703,Lithium Ion (LFP51160E)_Okaya Power Group_LF80-73103_48V, 160Ah_2021_EV_AT
2595,la5.ic,281,Car_JEEP_Compass_Default_2018_P_MT
2818,MBSI_PVT_LTD,54,Bike_Honda_Dio_Default_2017_P_AT
5293,BS_Devices_Simsterminated,1125,BMS_Battery_TEST_Default_2021_EV_AT
2595,la5.ic,1184,eRickshaw_Mahindra_Zor Grand_DV+_2022_EV_AT
4291,SNM_Cabs,1113,Car_Tata_Xpress -T_Default_2021_EV_AT
2541,Upgrid_Mobility,2033,BMS_Trontek_51V105Ah_BSV5_SOC_2025_EV_AT
3670,GoMylz,1073,eRickshaw_Piaggio_Ape E-Xtra FX_EV_2021_EV_AT
9016,HalaMobility,2063,eRickshaw_Bajaj_Bajaj-GoGo_Default_2025_EV_AT
2541,Upgrid_Mobility,1753,BMS_Inverted_51.2V 48 Ah_Daly_500_2024_EV_AT
2541,Upgrid_Mobility,1268,BMS_Pixcell_60V_default_2023_EV_AT
2023,Greenfuel,1541,BMS_Greenfuel_51.2V_GF3_2024_EV_AT
3516,LA5.IC.HARDWARE,1178,Bike_TVS_Apache_RTR160_2022_P_MT
2484,Magenta,1089,eRickshaw_Euler_HiLoad_AT_2021_EV_AT
2818,MBSI_PVT_LTD,1387,Car_Maruti_Wagonr_Default_2022_CNG_MT
4056,MoveInSync,1577,Bus_Olectra_Olectra_Default_2024_EV_AT
4232,NTL_India,1254,Car_Tata_Tigor_Xpress T Ziptron_2023_EV_AT
165,RoyalBrothers,1654,Bike_Triumph_Scrambler 400X_Default_2023_P_MT
4222,Sparrow_Mobility,2067,Car_Maruti_Swift_Default_2024_CNGP_MT
5293,BS_Devices_Simsterminated,1203,BMS_Livguard_48V_V2_2022_EV_AT
3919,Charzer,1786,Car_Tata_Xpress -T_Ziptron_2024_EV_AT
2595,la5.ic,1819,eBike_Lectrix_LXS_High speed_2024_EV_AT
2595,la5.ic,1692,Bike_Royal Enfield_Guerrilla 450_Default_2024_P_MT
3516,LA5.IC.HARDWARE,1193,eBike_OKaya_Faast F4_Default_2022_EV_AT
3809,Madikeri_Police,130,Bus_Swaraj Mazda_Swaraj Mazda_Default_2017_D_MT
3157,Perpetuity_Capital,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
2541,Upgrid_Mobility,1902,BMS_Inverted_51.2V  45Ah_INV-BS-SOC_2025_EV_AT
3664,Vgoocars,397,Car_Hyundai_Creta_Default_2018_D_AT
3854,VVIP_Police,961,Car_Mahindra_Bolero_Default_2021_P_MT
5778,BLive,1724,eBike_Lectrix_LSX 2.0_Default_2024_EV_AT
3620,blrtrafficpolice,19,Bike_Bajaj_Pulsar 150_Default_2017_P_MT
3919,Charzer,1245,Car_MG_zs EV_Exclusive_2022_EV_AT
4428,IntelliOne,1313,BMS_Cygni_Cygni_52V_2023_EV_AT
4428,IntelliOne,1583,VFD_INVT_GD200A_Mercury_2024_EV_AT
3120,Inverted_energy,1977,BMS_Inverted_51v100AH_JBD500_2024_EV_AT
2595,la5.ic,1771,BMS_voltguar_51.2V 105AH_JBD500_2024_EV_AT
2595,la5.ic,1138,eRickshaw_Ampere_Ampere_Default_2022_EV_AT
4015,Battrixx,1687,BMS_Battrixx_JBD_52V_2024_battrixx_pointo_2024_EV_AT
3060,BikeBazaar,1644,eBike_Quantum_Bziness_500_Bziness X_2024_EV_AT
5293,BS_Devices_Simsterminated,1173,BMS_Lohum_50V_Default_2022_EV_AT
2862,E_ChargeUp,1448,BMS_Greenfuel_51.2V_Electrifuel_V1_2023_EV_AT
1717,IndusGo,1912,Car_Maruti_Wagonr_Default_2024_P_MT
7,Krishniah Chetty and Sons,90,Car_Maruti_Eeco_Default_2017_D_MT
2595,la5.ic,1464,eBike_Lectrix_LX25D_Default_2023_EV_AT
2595,la5.ic,961,Car_Mahindra_Bolero_Default_2021_P_MT
2595,la5.ic,20,Bike_Bajaj_Pulsar 200_ns_2018_2018_MT
2595,la5.ic,1013,Bike_Honda_Activa 5G_Default_2020_P_AT
2595,la5.ic,1743,BMS_Likraft_51.2V 45Ah LFP_BatterySmart_V2_2024_EV_AT
2595,la5.ic,1349,Car_Nissan_Magnite_Default_2020_P_MT
3451,LA5.IC.OPS,1289,eBike_BGauss_C12_Default_2022_EV_AT
3809,Madikeri_Police,1214,Car_Maruti_Ertiga_ZXI_2020_D_MT
1843,ORIX.IC,1879,Car_Toyota_Innova Hycross_Default_2022_P_AT
4015,Battrixx,1270,BMS_Battrixx_48V_Default_2023_EV_AT
5778,BLive,1845,eBike_Bounce_Infinity_sun mobility _2025_EV_AT
2595,la5.ic,1253,eRickshaw_TATA_ACE_EV_2023_EV_AT
2595,la5.ic,1251,eRickshaw_eblu_Rozee_Default_2023_EV_AT
2595,la5.ic,1621,Inverter_Biliti Electric_Growatt_TTL_2024_EV_AT
2818,MBSI_PVT_LTD,1786,Car_Tata_Xpress -T_Ziptron_2024_EV_AT
4903,MG_Motors,1582,Car_MG_Comet_EV_2024_EV_AT
3024,ZyppElectric,1813,BMS_Trontek_51V105Ah_Trontek_REV 1.3 DEV062_2024_EV_AT
2595,la5.ic,1273,eBike_Quantum_Bziness_EV_2023_EV_AT
2541,Upgrid_Mobility,1774,BMS_Epitome energy_51.2V45AH_Superpower_2024_EV_AT
2595,la5.ic,1165,BMS_JPM_60V_Default_2022_EV_AT
2595,la5.ic,1586,Bike_Royal Enfield_Himalayan Scram 411_Default_2024_P_MT
3157,Perpetuity_Capital,754,eRickshaw_Mahindra_Treo_Zor_2021_EV_AT
4222,Sparrow_Mobility,2027,Car_Maruti_Dzire_Default_2025_P_AT
2365,DeviceManagement,1376,BMS_Livguard_BMS_White_Knight_14S_48V_60A_V4_2023_EV_-
4428,IntelliOne,1526,VFD_INVT_GD200A_No Genset_2023_EV_AT
2595,la5.ic,741,Car_Toyota_Innova_G_2016_D_MT
2484,Magenta,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
165,RoyalBrothers,1377,Bike_Honda_activa 125_Default_2022_P_AT
2976,Suprajit,1010,Bike_TVS_NTORQ_Default_2019_P_AT
2541,Upgrid_Mobility,2038,BMS_Battery_TEST_DLC4_2025_EV_AT
3678,Dally_Demo,1454,BMS_Stefen_48V_Superpower_Default_2023_EV_AT
2595,la5.ic,1230,eRickshaw_MLR Auto_ePRO_Tork+Amaron_2023_EV_AT
2595,la5.ic,1926,eBike_Bounce_Infinity_Sun Mobility - Relay - e1+x_2025_EV_AT
2595,la5.ic,864,eRickshaw_Kinetic_Safar_Smart_2021_EV_AT
2595,la5.ic,1171,BMS_Highflow_50V_Default_2022_EV_AT
3868,Metafin,1516,VFD_Crompton Greaves_ BSR48-03820CEB_Eicher_2023_EV_AT
3653,Noori_Travels,297,Car_Mahindra_eVerito_Default_2018_EV_AT
3902,EVM_secondarydevice,1357,Car_Volkswagen_Vento_Default_2020_P_MT
2595,la5.ic,541,eBike_Ampere_Zeal_Default_2019_EV_AT
5778,BLive,1962,eBike_Bounce_Infinity_SunMobility E3 D1_2025_EV_AT
2266,IndusGo_Bikes,1307,Bike_Suzuki_Access_Default_2023_P_AT
4428,IntelliOne,1575,VFD_Crompton Greaves_VSR48-038 20CEB_Mahindra_2023_EV_AT
2595,la5.ic,743,Car_Datsun_Redi Go_Default_2021_P_MT
2595,la5.ic,39,Car_Force_TT_Default_2017_D_MT
2595,la5.ic,1421,Car_Skoda_Rapid_Default_2021_P_MT
4155,PointO,1758,BMS_Inverted_51V105AH_JBD_2023_EV_AT
3902,EVM_secondarydevice,1734,Car_Mahindra_XUV 3x0_Default_2024_P_MT
2595,la5.ic,1441,BMS_Likraft_52V_JBD_2023_EV_AT
2595,la5.ic,1297,Car_BYD_Atto 3_EV_2023_EV_AT
2595,la5.ic,1424,Bike_TVS_Apache_RTR180_2023_P_AT
2595,la5.ic,579,Car_Honda_City_Default_2019_P_AT
3236,Lohia,1159,eRickshaw_Lohia_Humsafar L5_Default_2022_EV_AT
28480,ORIX_CORPORATION_LIMITED,1530,Car_Maruti_Dzire_Default_2022_P_MT
2595,la5.ic,2051,BMS_Greenfuel_GF12_51.2V_200Ah_Daly500_2025_EV_AT
3809,Madikeri_Police,1200,Traveller_Force_Traveller_Default_2020_D_MT
3425,ScooEV_Sigrid,252,eBike_HEROelectric_NYX e5_Default_2018_EV_AT
2541,Upgrid_Mobility,1497,BMS_Neuron_52 V_Battery Smart 500K_2023_EV_AT
2938,FAE_Bikes,248,eBike_HEROelectric_Photon_Default_2018_EV_AT
2023,Greenfuel,1561,BMS_Greenfuel_51.2V_GF4_2024_EV_AT
2595,la5.ic,1182,eBike_BGauss_D15i_Default_2022_EV_AT
3451,LA5.IC.OPS,1148,eBike_Simple Energy_Simple One_Default_2022_EV_AT
5909,LAF_International_Deployment,1851,eBike_Ampere_Magnus_MT80-SM_2025_EV_AT
3326,Trontek,2005,BMS_Trontek_64V_Trontek 1.3_2025_EV_AT
2595,la5.ic,796,Car_Maruti_Alto_Default_2019_P_MT
2595,la5.ic,1863,BMS_Stefen_48V_Superpower_Default_2025_EV_AT
3516,LA5.IC.HARDWARE,116,Bike_Royal Enfield_Classic 350_Default_2017_P_MT
3516,LA5.IC.HARDWARE,1246,BMS_Lithion_Battery_48V_2022_EV_AT
8167,Niranjan_Billing,1926,eBike_Bounce_Infinity_Sun Mobility - Relay - e1+x_2025_EV_AT
3682,AWEVSolutions,1125,BMS_Battery_TEST_Default_2021_EV_AT
8013,Dominos_Test,541,eBike_Ampere_Zeal_Default_2019_EV_AT
3902,EVM_secondarydevice,1394,Car_MG_Hector_Default_2020_D_MT
2595,la5.ic,1197,BMS_Likraft_72V_Default_2022_EV_AT
3869,Mangalore_police,229,Car_Tata_Sumo_Default_2016_D_MT
4056,MoveInSync,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
28480,ORIX_CORPORATION_LIMITED,978,Car_Toyota_Innova Crysta_Default_2021_P_MT
4546,Stride,553,Tata ace_Tata_Tata Ace_Default_2018_EV_AT
5101,Amararaja,1999,BMS_Thukral electric_73 V 206AH_Daly 250_2025_EV_AT
2373,AWLAgriBusinessLimited,597,Car_Mahindra_Marazzo_Default_2019_D_MT
3633,Eastman,1984,BMS_Eastman_51v 105Ah P JNCI_JBD16S/80A_2025_EV_AT
2595,la5.ic,1353,Car_Volkswagen_Polo_GT TSI_2019_P_AT
3516,LA5.IC.HARDWARE,911,Car_Maruti_Wagonr_Default_2021_P_MT
4227,Moove,1563,Car_Tata_Xpres-T_Ziptron_2024_EV_AT
2957,omegaseiki,752,eRickshaw_Omega_Seiki rage+_Default_2021_EV_AT
3055,Street_Corner,1187,eBike_SuperTech_SuperTech_Default_2021_EV_AT
3767,Biliti_Electric,1988,BMS_Biliti_52V_JBD500_2025_EV_AT
3429,Highflow_Industries,1503,BMS_Highflow_52V_JBD 500K_2023_EV_AT
2595,la5.ic,1977,BMS_Inverted_51v100AH_JBD500_2024_EV_AT
2595,la5.ic,1218,Car_Toyota_Innova Hycross_Default_2022_D_AT
2595,la5.ic,1340,Car_Skoda_slavia_Default_2022_P_AT
1843,ORIX.IC,983,Car_Mahindra_XUV 300_Default_2019_P_MT
165,RoyalBrothers,1315,Bike_Royal Enfield_Meteor 350 steller_Default_2023_P_MT
2541,Upgrid_Mobility,1846,BMS_Epitome energy_51.2V45AH_SOC Display_2025_EV_AT
3902,EVM_secondarydevice,1708,Car_MG_Windsor_Default_2024_EV_AT
1717,IndusGo,1338,Car_Mahindra_Thar_Default_2022_D_AT
2595,la5.ic,553,Tata ace_Tata_Tata Ace_Default_2018_EV_AT
3653,Noori_Travels,2010,Traveller_Force_Urbania_Default_2025_D_MT
7213,JFL_Dominos,1956,eBike_Ampere_Zeal_Default_2025_EV_AT
2595,la5.ic,1509,BMS_Lohum_50V_BS250_2023_EV_AT
1843,ORIX.IC,1974,Car_Toyota_Innova Hycross_Default_2024_P_MT
3157,Perpetuity_Capital,1251,eRickshaw_eblu_Rozee_Default_2023_EV_AT
2326,EEE_TAXI,1255,Car_Tata_Tiago_Xpress T_2023_EV_AT
29265,Evlyte,1551,eRickshaw_Bajaj_Maxima_Cargo_2024_EV_AT
3516,LA5.IC.HARDWARE,1202,BMS_Greenfuel_48V_V2_2022_EV_AT
2595,la5.ic,547,Bike_Honda_Xblade_Default_2019_P_MT
2818,MBSI_PVT_LTD,579,Car_Honda_City_Default_2019_P_AT
1843,ORIX.IC,452,Car_Maruti_Brezza_VDI_2018_D_MT
3516,LA5.IC.HARDWARE,1093,eBike_TORK_Kratos_Default_2021_EV_AT
2479,Log9,1177,BMS_Log9_Static_Default_2022_EV_AT
3343,Stellantis,1166,Car_Citroen_Citroen_Default_2022_D_AT
3033,vidyuttech_API,1243,eRickshaw_MLR Auto_Eltra_DV_SEG+Exicom_2023_EV_AT
3634,Api_Demo,778,Car_Honda_Amaze_1.2sx_2015_P_MT
3633,Eastman,1761,BMS_Eastman_64V-105AH_JBD21S/200A_2024_EV_AT
3633,Eastman,2081,BMS_Eastman_64v 230Ah ACI_Aedith500_2025_EV_AT
4350,PoliceInspectors_law_order,1213,Car_Mahindra_Bolero_Default_2021_D_MT
3326,Trontek,1155,BMS_Trontek_64V_Default_2022_EV_AT
3902,EVM_secondarydevice,1340,Car_Skoda_slavia_Default_2022_P_AT
3093,Greaves_3W_MLR_Auto,1239,eRickshaw_MLR Auto_Eltra_City_SEG+Exicom_2023_EV_AT
2595,la5.ic,1118,Bike_Honda_Activa_5G_2021_P_AT
2534,Mooving_Mobility,1495,BMS_Livguard_48V_V1_2020_EV_AT
3653,Noori_Travels,1915,Car_Maruti_INVICTO_Default_2024_P_MT
4020,alt_mobility,1289,eBike_BGauss_C12_Default_2022_EV_AT
4825,Belrise_Industries,1186,eBike_Bounce_Infinity_Default_2022_EV_MT
2595,la5.ic,662,Bike_TVS_JUPITER_Default_2020_P_AT
3451,LA5.IC.OPS,1139,BMS_Sanvaru_Battery_Default_2022_EV_AT
2818,MBSI_PVT_LTD,1312,Bike_Bajaj_Pulsar 250N_Default_2023_P_MT
3767,Biliti_Electric,1568,Inverter_SRNE_2024_Biliti_2024_EV_AT
3767,Biliti_Electric,1500,Inverter_UZ Energy_500K_Default_2023_EV_AT
4268,Epitome_energy,1774,BMS_Epitome energy_51.2V45AH_Superpower_2024_EV_AT
2266,IndusGo_Bikes,114,Bike_Royal Enfield_Bullet 350_Default_2017_P_MT
2595,la5.ic,1436,eRickshaw_Hero_R&D_Default_2023_EV_AT
7751,Akasa,1745,BMS_iPower_51.2V  100Ah_JBD 500_2024_EV_AT
7751,Akasa,2068,BMS_Safeli_51.2V106AH_JBD500_2025_EV_AT
2079,DEMO,280,Car_JEEP_Compass_Default_2018_D_MT
4356,examinationvehicles_BCP,147,Truck_Tata_Truck_Default_2017_D_MT
2595,la5.ic,1639,Bike_Aprilia_RS457_Default_2023_P_MT
3826,lithium,1563,Car_Tata_Xpres-T_Ziptron_2024_EV_AT
5504,MahindraDemo,1239,eRickshaw_MLR Auto_Eltra_City_SEG+Exicom_2023_EV_AT
2818,MBSI_PVT_LTD,1330,Bike_Hero_PLEASURE+_Default_2023_P_AT
3620,blrtrafficpolice,1214,Car_Maruti_Ertiga_ZXI_2020_D_MT
8000,Bluampenergy,1932,BMS_Bluampenergy_51.2V105AH_JBD 500_2025_EV_AT
8406,Delhi_FreightCarriers,1181,Car_Tata_Xpress -T_Ziptron_2022_EV_AT
2595,la5.ic,1285,eBike_Jitendra_JMT 1000 HS_Default_2022_EV_AT
2595,la5.ic,1395,Car_Maruti_Dzire_Default_2023_D_MT
2818,MBSI_PVT_LTD,1547,Bike_Yamaha_R 3_Default_2024_P_MT
8167,Niranjan_Billing,1289,eBike_BGauss_C12_Default_2022_EV_AT
3157,Perpetuity_Capital,1521,eRickshaw_Omega_Seiki rage+_Default_2023_EV_AT
4091,Akira,1566,BMS_Akira_JBD 500K_Default_2024_EV_AT
3678,Dally_Demo,1149,BMS_Inverted_48V_V1_2022_EV_AT
2595,la5.ic,679,Car_Maruti_Nexa XL6_Delta_2019_D_AT
4140,Letrix_2W,771,eBike_Lectrix_LX25D_Default_2021_EV_AT
6170,Quick_Ride,1786,Car_Tata_Xpress -T_Ziptron_2024_EV_AT
3060,BikeBazaar,2083,eBike_E-Sprinto_High Speed_Mooving Battery_2005_EV_AT
5028,CLN_Energy,1618,BMS_CLN Energy_64.V_64V 105Ah_2024_EV_AT
2453,EVMGroup,1751,Bike_Bajaj_Pulsar N 150_Default_2024_P_MT
3902,EVM_secondarydevice,815,Car_Isuzu_MUX_Default_2019_D_AT
4903,MG_Motors,1708,Car_MG_Windsor_Default_2024_EV_AT
2541,Upgrid_Mobility,1860,BMS_iPower_48V 45AH_BS_IP_2025_EV_AT
7751,Akasa,1682,BMS_Greenfuel_GF1_JBD500_2024_EV_AT
2326,EEE_TAXI,1854,Car_Citroen_ec3_Default_2025_EV_AT
